id,CNN,KNN,LDA,NN,forest,SVM,xgboost,true class
31705,5,5,5,5,5,5,5,5
15728,1,1,1,1,1,1,1,1
4777,1,1,1,1,1,1,1,1
46105,6,6,7,1,6,6,6,6
8701,1,1,1,1,1,1,1,1
60332,8,8,8,8,8,8,8,8
8323,1,1,1,1,1,1,1,1
14654,1,1,1,1,1,1,1,1
58276,8,8,8,8,8,8,8,8
52334,8,7,7,7,7,6,7,7
2804,1,1,1,1,1,1,1,1
44324,5,5,5,5,5,5,5,5
9249,1,1,1,1,1,1,1,1
45611,5,5,5,5,5,5,5,5
37254,5,5,5,5,5,5,5,5
32766,8,5,8,8,8,8,8,5
11679,2,1,1,2,1,1,1,1
54913,7,7,7,7,7,7,7,7
25949,1,2,1,1,1,2,1,2
29715,4,4,4,4,4,4,4,4
3094,2,1,1,1,1,1,2,1
7250,1,1,1,1,1,1,1,1
45723,1,1,1,1,1,2,1,6
42154,5,5,5,5,5,5,5,5
9681,1,1,1,1,1,1,1,1
54814,7,7,7,7,7,7,7,7
108,8,8,8,8,8,8,8,0
14433,6,3,1,6,2,6,6,1
39014,5,5,5,5,5,5,5,5
36571,5,5,5,5,5,5,5,5
36659,5,5,5,5,5,5,5,5
12561,1,1,1,1,1,1,1,1
20889,2,2,1,1,1,1,1,2
13446,1,1,1,1,1,1,1,1
27149,1,1,1,3,3,1,1,3
32526,5,5,5,5,5,5,5,5
50116,7,7,7,7,7,7,7,7
22241,1,2,4,2,2,1,1,2
56098,7,7,7,7,7,7,7,7
60185,8,8,8,8,8,8,8,8
48242,6,6,1,6,6,6,6,6
36942,5,5,5,5,5,5,5,5
7669,1,1,1,1,1,1,1,1
16171,1,1,1,1,1,1,1,1
54868,7,7,7,7,7,7,7,7
35408,5,5,5,5,5,5,5,5
25509,1,1,1,1,1,1,1,2
24962,2,2,1,2,2,2,2,2
56577,7,7,7,7,7,7,7,7
38608,5,5,5,5,5,5,5,5
32644,5,5,5,5,5,5,5,5
48379,6,6,6,6,6,6,6,6
10013,1,1,1,1,1,1,1,1
31440,4,4,4,4,4,4,4,4
45772,2,1,1,2,2,2,2,6
39261,5,5,5,5,5,5,5,5
3117,1,1,1,1,1,1,1,1
11740,1,1,1,1,1,1,1,1
28331,3,2,1,1,2,2,2,3
41880,5,5,5,5,5,5,5,5
20427,2,2,1,1,2,1,1,2
18848,1,2,1,2,2,2,2,2
20540,2,2,7,2,2,2,2,2
12576,1,1,1,1,1,1,1,1
11812,2,1,1,2,1,2,1,1
55691,7,5,7,7,7,7,7,7
55809,7,5,7,7,5,7,7,7
37156,5,5,5,5,5,5,5,5
551,0,0,7,0,0,0,0,0
49861,7,7,7,7,7,7,7,7
13229,1,1,1,1,1,1,1,1
13126,1,1,1,1,1,1,1,1
3932,2,1,1,1,1,1,1,1
7708,1,1,1,1,1,1,1,1
27496,1,2,1,3,3,3,2,3
34837,5,5,5,5,5,5,5,5
7230,2,1,1,1,1,1,1,1
37351,5,5,5,5,5,5,5,5
43418,5,5,5,5,5,5,5,5
26560,1,2,1,2,2,1,2,3
21535,2,2,1,2,2,2,2,2
19470,2,0,1,2,1,2,2,2
42137,5,5,5,5,5,5,5,5
51785,7,7,7,7,7,7,7,7
43315,5,5,5,5,5,5,5,5
7048,1,3,1,1,1,2,2,1
41885,5,5,5,5,5,5,5,5
30409,4,4,4,4,4,4,4,4
10268,1,1,1,1,1,1,1,1
45908,6,5,1,5,1,6,1,6
34691,5,5,5,5,5,5,5,5
42514,5,5,5,5,5,5,5,5
53647,7,7,7,7,7,7,7,7
24259,2,2,1,1,1,1,1,2
11336,1,1,1,1,1,1,1,1
43765,5,5,5,5,5,5,5,5
51544,7,7,7,7,7,7,7,7
56992,8,8,8,8,8,8,8,8
38422,5,5,5,5,5,5,5,5
53322,7,7,7,7,7,7,7,7
60015,8,8,8,8,8,8,8,8
26697,2,2,1,2,2,1,1,3
47146,6,1,7,6,0,6,6,6
16395,1,1,1,1,1,1,1,1
14268,1,1,1,1,1,1,2,1
26536,6,2,6,3,3,6,6,3
23685,1,1,1,1,1,1,1,2
1885,8,0,7,0,0,0,0,0
41867,5,5,5,5,5,5,5,5
38766,5,5,5,5,5,5,5,5
11029,2,1,1,1,1,2,2,1
48261,2,2,1,2,2,6,2,6
41360,5,5,5,5,5,5,5,5
34441,5,5,5,5,5,5,5,5
15205,1,1,1,1,1,1,1,1
15177,1,1,1,1,1,1,1,1
5849,2,1,4,1,1,1,1,1
58155,8,8,8,8,8,8,8,8
37870,5,5,5,5,5,5,5,5
51744,7,7,7,7,7,7,7,7
47415,6,6,6,6,6,6,6,6
58294,8,8,8,8,8,8,8,8
50557,0,0,8,0,7,0,0,7
51390,7,7,7,7,7,7,7,7
59976,8,8,8,8,8,8,8,8
39761,5,5,5,5,5,5,5,5
8321,1,1,1,1,1,1,1,1
20731,2,2,1,1,2,2,1,2
18039,1,1,1,1,1,1,1,1
2800,2,1,1,1,1,1,1,1
6567,6,2,6,6,6,6,6,1
16101,1,1,1,1,1,1,1,1
52060,7,2,7,7,7,7,7,7
43344,5,5,5,5,5,5,5,5
23718,1,2,1,1,1,1,1,2
15321,2,2,1,1,1,2,1,1
49423,7,7,7,7,7,7,7,7
39811,5,5,5,5,5,5,5,5
13079,1,2,1,1,1,1,1,1
12411,1,2,1,1,2,1,1,1
36766,5,5,5,5,5,5,5,5
28352,3,1,1,3,3,3,3,3
52668,7,7,7,7,7,7,7,7
58930,8,0,8,8,8,0,0,8
26246,2,2,1,2,2,2,2,3
60692,8,8,8,8,8,8,8,8
7503,2,1,1,1,1,1,1,1
36054,5,5,5,5,5,5,5,5
49844,7,7,7,7,7,7,7,7
38958,5,5,5,5,5,5,5,5
58516,8,8,8,8,8,8,8,8
26612,3,1,1,3,3,3,3,3
48114,6,6,5,6,6,6,6,6
24760,2,1,1,1,1,1,1,2
10876,1,1,1,1,1,1,1,1
14028,1,1,1,1,1,1,1,1
59165,8,8,8,8,8,8,8,8
48520,7,7,7,7,7,7,7,7
52866,7,7,7,7,7,7,7,7
3198,1,1,1,1,1,1,1,1
11215,2,1,1,1,2,2,2,1
27571,0,2,5,2,1,5,1,3
41440,5,5,5,5,5,5,5,5
48170,7,7,7,7,7,7,7,6
2517,1,1,1,1,1,1,1,1
15355,1,2,1,1,3,1,3,1
14854,1,1,1,1,1,1,1,1
55992,7,7,7,7,7,7,7,7
61150,8,8,8,8,8,8,8,8
36940,5,5,5,5,5,5,5,5
42682,5,5,5,5,5,5,5,5
27256,1,1,1,1,1,1,1,3
15147,1,1,1,1,1,1,1,1
7134,1,1,1,1,1,1,1,1
50132,7,7,7,7,7,7,7,7
52841,7,7,7,7,7,7,7,7
55820,7,7,7,7,7,7,7,7
47358,8,6,6,2,5,6,6,6
28893,4,4,4,4,4,4,4,4
51799,5,5,5,7,5,5,7,7
22087,1,2,1,2,2,1,1,2
29859,4,4,4,4,4,4,4,4
57755,8,8,8,8,8,8,8,8
561,7,8,7,7,0,7,7,0
59334,8,8,8,8,8,8,8,8
47176,5,5,5,3,5,5,5,6
6564,1,1,1,1,1,1,1,1
56269,7,7,7,7,7,7,7,7
38837,5,5,5,5,5,5,5,5
42202,5,5,5,5,5,5,5,5
21679,1,1,1,1,1,1,2,2
21377,2,2,1,2,2,2,2,2
26704,3,2,1,3,3,2,3,3
5894,2,1,1,1,2,2,2,1
57559,8,8,7,8,8,8,8,8
47398,8,6,1,6,5,6,1,6
36462,5,5,5,5,5,5,5,5
5951,1,1,1,1,1,1,1,1
36632,5,5,5,5,5,5,5,5
23495,1,2,1,1,2,2,2,2
17651,1,1,1,1,1,1,1,1
20166,3,3,1,3,2,2,2,2
59432,8,8,8,8,8,8,8,8
50624,7,7,7,7,7,7,7,7
39433,5,5,5,5,5,5,5,5
25282,2,1,1,1,1,2,2,2
53041,7,7,1,7,7,7,7,7
54312,7,7,7,7,7,7,7,7
61320,0,8,8,8,8,8,8,8
2327,1,1,1,1,1,1,2,1
27297,3,3,5,3,3,3,3,3
9617,7,1,1,1,1,1,1,1
48390,6,6,7,6,6,6,6,6
41761,5,5,5,5,5,5,5,5
12557,1,1,1,1,1,2,1,1
15076,1,1,1,1,1,1,1,1
25347,2,1,1,1,1,1,1,2
48670,8,1,7,7,0,7,7,7
7790,1,1,1,1,1,1,1,1
40689,5,5,5,5,5,5,5,5
38091,5,5,5,5,5,5,5,5
45104,5,5,5,5,5,5,5,5
15241,2,1,1,1,1,2,1,1
42269,5,5,5,5,5,5,5,5
61554,8,8,8,8,8,8,8,8
51159,7,7,7,7,7,7,7,7
25647,2,2,1,1,2,2,1,2
26614,1,1,1,1,1,1,2,3
4629,2,2,1,1,1,1,1,1
35252,5,5,5,5,5,5,5,5
46244,6,6,5,6,6,6,6,6
44612,5,5,5,5,5,5,5,5
48374,6,6,6,6,6,6,6,6
195,0,8,8,7,7,0,7,0
10728,1,1,1,1,1,1,1,1
52585,7,7,7,7,7,7,7,7
56447,7,7,7,7,7,7,7,7
3461,1,1,1,1,1,1,1,1
7212,1,1,1,2,2,1,1,1
47062,7,6,7,5,6,6,5,6
11540,1,2,1,2,8,1,1,1
42010,5,5,5,5,5,5,5,5
57953,8,8,8,8,8,8,8,8
61589,8,8,8,8,8,8,8,8
20142,1,2,1,1,1,1,1,2
40143,5,5,5,5,5,5,5,5
10956,1,1,1,1,1,1,1,1
44529,5,5,5,5,5,5,5,5
17371,1,1,1,1,1,1,1,1
48128,6,6,6,6,6,6,6,6
52070,7,7,7,7,7,7,7,7
61519,8,8,8,8,8,8,8,8
42899,5,5,5,5,5,5,5,5
12035,1,1,1,1,1,1,1,1
12523,1,1,1,1,1,1,2,1
44774,5,5,5,5,5,5,5,5
57908,8,8,8,8,8,8,8,8
40617,5,5,5,5,5,5,5,5
1346,0,7,7,8,8,8,8,0
58037,8,8,8,8,8,8,8,8
41334,5,5,5,5,5,5,5,5
57046,8,8,8,8,8,8,8,8
49599,7,7,7,7,7,7,7,7
544,7,7,8,8,0,8,0,0
56186,7,7,7,7,7,7,7,7
47416,6,0,0,0,0,0,0,6
11305,1,2,1,1,2,1,2,1
6820,1,1,1,2,1,1,1,1
44976,0,5,5,0,5,5,0,5
36345,5,5,5,5,5,5,5,5
17344,1,1,1,1,1,1,1,1
22956,1,2,7,2,1,6,1,2
42672,5,5,5,5,5,5,5,5
40989,5,5,5,5,5,5,5,5
61619,8,8,8,8,8,8,8,8
41129,5,5,5,5,5,5,5,5
9451,1,1,1,1,1,1,1,1
50763,7,7,7,7,7,7,7,7
22045,1,1,1,1,2,1,1,2
6961,1,1,1,1,1,1,1,1
52353,0,7,7,7,7,7,0,7
39657,5,5,5,5,5,5,5,5
43239,5,5,5,5,5,5,5,5
49671,7,7,7,7,7,7,7,7
926,7,0,7,0,0,0,7,0
37188,5,5,5,5,5,5,5,5
56819,5,5,5,5,5,5,5,7
34833,5,0,8,5,5,5,5,5
10081,2,2,1,2,2,2,2,1
34611,5,5,5,5,5,5,5,5
52075,7,7,7,7,7,7,7,7
3897,2,1,4,1,1,1,1,1
53196,7,7,7,7,7,7,7,7
25260,2,2,1,2,2,2,2,2
8239,2,1,1,1,1,1,2,1
14058,1,1,1,1,1,1,1,1
60587,8,8,8,8,8,8,8,8
37707,5,5,5,5,7,5,5,5
40513,5,5,5,5,5,5,5,5
31525,5,5,5,5,5,5,5,5
20370,2,2,1,6,6,6,6,2
8459,2,1,1,3,1,1,3,1
40050,5,5,5,5,5,5,5,5
30621,4,4,4,4,4,4,4,4
12003,3,1,1,1,1,1,1,1
42266,5,5,5,5,5,5,5,5
55148,7,7,7,7,7,7,7,7
39613,5,5,5,5,5,5,5,5
30,0,6,6,0,0,0,0,0
39616,5,5,5,5,5,5,5,5
27823,1,1,1,2,1,1,2,3
46692,6,6,6,6,6,6,6,6
42315,5,5,5,5,5,5,5,5
2946,1,1,1,1,1,1,1,1
2014,8,1,1,8,1,1,1,1
25063,2,2,1,2,2,2,1,2
5061,1,1,1,1,1,1,1,1
917,0,0,5,0,0,0,0,0
32625,5,5,5,5,5,5,5,5
43591,5,5,5,5,5,5,5,5
40457,5,5,5,5,5,5,5,5
33138,5,5,5,5,5,3,5,5
12714,1,1,1,1,1,1,1,1
35852,5,5,5,5,5,5,5,5
56854,7,7,7,7,7,7,7,7
50784,7,7,7,7,7,7,7,7
21147,1,2,1,1,2,1,1,2
38472,5,5,5,5,5,5,5,5
52859,7,7,7,7,7,7,7,7
57041,8,8,8,8,8,8,8,8
21005,2,2,1,2,2,1,2,2
31133,4,4,4,4,4,4,4,4
40245,5,5,5,5,5,5,5,5
59874,0,8,8,8,8,0,8,8
8804,2,1,1,2,2,2,2,1
10101,1,1,1,1,1,1,1,1
41098,5,5,5,5,5,5,5,5
57577,8,8,8,8,8,8,8,8
13690,1,1,1,1,1,1,1,1
7839,1,2,1,2,1,2,1,1
61261,8,8,8,8,8,8,8,8
28632,1,1,1,1,1,1,1,3
42112,5,5,5,5,5,5,5,5
50741,6,7,7,7,7,7,7,7
52939,7,7,7,7,7,7,7,7
5304,1,1,1,1,1,1,1,1
49193,7,0,7,5,6,0,0,7
8153,1,1,1,3,1,1,1,1
23149,1,1,1,1,2,1,1,2
2798,3,2,1,3,2,3,2,1
53258,7,7,7,7,7,7,7,7
34316,5,5,5,5,5,5,5,5
13459,1,1,1,1,1,1,1,1
13335,1,1,1,1,1,1,1,1
6136,1,1,1,1,1,1,1,1
59682,8,8,8,8,8,8,8,8
2074,1,1,1,1,1,1,1,1
38062,5,5,5,5,5,5,5,5
54550,7,7,7,7,7,7,7,7
18298,2,1,1,2,2,2,2,2
26307,2,2,1,2,2,2,2,3
9535,1,1,1,1,1,1,1,1
50590,7,7,7,7,7,7,7,7
38984,5,5,5,5,5,5,5,5
27131,3,2,1,3,3,3,2,3
61399,8,8,8,8,8,8,8,8
18134,1,2,1,2,1,1,1,2
24899,1,1,1,1,1,1,1,2
17747,3,1,1,1,1,1,1,1
39547,5,5,5,5,5,5,5,5
3958,2,2,1,1,2,2,2,1
51813,7,7,7,7,7,7,7,7
48989,7,7,7,7,7,7,7,7
49864,7,7,7,7,7,7,7,7
25337,2,2,1,2,1,2,1,2
55880,8,7,7,8,8,8,8,7
15362,1,1,1,1,1,1,1,1
60365,8,7,8,8,8,8,8,8
48191,6,6,6,6,6,6,6,6
6694,1,1,1,1,1,1,1,1
59040,8,8,8,8,8,8,8,8
60121,8,8,8,8,8,8,8,8
20639,2,2,1,1,2,2,1,2
45316,5,5,5,5,5,5,5,5
16311,1,1,1,1,1,1,1,1
61500,8,8,8,8,8,8,8,8
2526,1,1,1,1,1,1,1,1
29449,4,4,4,4,4,4,4,4
28434,2,3,1,1,3,2,1,3
60916,7,8,7,7,8,7,7,8
15110,3,1,1,1,1,1,3,1
12534,1,1,1,1,1,1,1,1
41271,5,5,5,5,5,5,5,5
55147,7,7,7,7,7,7,7,7
49655,7,7,7,7,7,7,7,7
57032,8,8,8,8,8,8,8,8
22732,1,1,1,1,2,1,1,2
40190,5,5,5,5,5,5,5,5
6347,1,1,1,1,1,1,1,1
60377,5,8,5,8,8,8,5,8
43788,5,5,5,5,5,5,5,5
59021,8,8,8,8,8,8,8,8
27773,3,2,1,3,3,3,3,3
26716,6,2,6,3,2,6,6,3
46291,6,6,6,6,6,6,6,6
37382,5,5,5,5,5,5,5,5
30451,4,4,4,4,4,4,4,4
27627,1,2,1,1,1,1,2,3
54479,7,7,7,7,7,7,7,7
27405,2,2,1,3,3,3,3,3
21757,1,2,1,2,2,1,1,2
5785,1,1,1,1,1,1,1,1
14249,2,2,1,2,2,1,2,1
22201,1,1,1,1,1,1,1,2
9580,2,1,1,6,1,1,1,1
12445,5,5,5,1,1,5,5,1
24336,1,2,1,1,2,2,1,2
21334,2,2,1,2,2,1,2,2
52148,7,7,7,7,7,7,7,7
22926,2,1,1,2,2,1,2,2
58966,8,8,8,8,8,8,8,8
41201,5,5,5,5,5,5,5,5
32094,5,5,5,5,5,5,5,5
47666,0,6,1,6,6,6,1,6
13078,1,1,1,1,1,1,1,1
45215,5,5,5,5,5,5,5,5
50765,7,7,7,7,7,7,7,7
36015,5,5,5,5,5,5,5,5
9720,1,2,1,1,1,1,1,1
32820,5,5,5,5,5,5,5,5
41767,5,5,5,5,5,5,5,5
61030,8,8,8,8,8,8,8,8
31513,5,5,5,5,5,5,5,5
29433,4,4,4,4,4,4,4,4
26720,3,2,1,3,3,3,3,3
13547,1,1,1,1,1,1,1,1
23533,2,2,1,2,2,2,2,2
9134,1,1,1,1,1,1,1,1
7756,2,1,1,1,1,1,1,1
46283,6,2,1,6,1,6,2,6
602,7,5,7,0,6,7,7,0
45503,5,5,5,5,5,5,5,5
9109,1,1,1,1,1,1,1,1
18222,6,6,1,2,6,6,1,2
12030,2,1,1,1,2,2,2,1
60726,8,8,8,8,8,8,8,8
24249,1,2,1,1,1,1,1,2
1974,1,2,1,2,2,2,2,1
37321,5,5,5,5,5,5,5,5
27641,2,3,1,3,3,3,3,3
9412,1,1,1,1,1,1,1,1
411,0,0,7,0,0,0,0,0
58070,8,8,8,8,8,8,8,8
112,0,0,7,0,0,0,0,0
19684,1,1,1,1,1,1,2,2
41976,5,5,5,5,5,5,5,5
349,0,0,7,0,0,0,0,0
25021,2,2,1,2,2,1,2,2
53846,7,7,7,7,7,7,7,7
5665,1,1,1,2,1,2,1,1
59037,8,8,8,8,8,8,8,8
5743,1,1,1,1,1,1,1,1
44985,5,5,5,5,5,5,5,5
39070,5,5,5,5,5,5,5,5
57354,7,7,7,7,7,7,7,8
12857,2,1,1,2,2,2,2,1
40970,5,5,5,5,5,5,5,5
1836,8,8,8,8,0,8,8,0
28436,3,3,5,3,3,3,3,3
49022,7,7,7,7,7,7,7,7
48483,7,7,7,7,7,7,7,7
23294,1,2,1,2,2,1,1,2
56415,7,7,7,7,7,7,7,7
58035,8,8,8,8,8,8,8,8
57322,8,8,7,8,8,8,8,8
25675,2,1,1,1,2,1,1,2
20404,1,1,1,1,1,2,2,2
33218,5,5,5,5,5,5,5,5
59094,8,8,8,8,8,8,8,8
42847,5,5,5,5,5,5,5,5
22144,3,2,1,2,2,2,2,2
26519,1,2,1,3,1,3,3,3
1266,8,8,8,8,8,8,8,0
54929,7,5,8,7,7,7,7,7
18640,1,1,1,2,1,1,2,2
10592,2,1,1,1,1,1,2,1
52907,7,7,7,7,7,7,7,7
23020,2,2,1,2,2,2,2,2
57038,8,8,8,8,8,8,8,8
20880,1,1,1,2,1,1,1,2
50912,7,7,7,7,7,7,7,7
34303,5,5,5,5,5,5,5,5
12774,1,1,1,1,1,1,1,1
36879,5,5,5,5,5,5,5,5
89,7,8,7,8,0,8,8,0
47297,6,3,6,2,3,3,3,6
54354,7,7,7,7,7,7,7,7
23773,2,1,1,2,2,2,1,2
50491,7,7,7,7,7,7,7,7
56305,7,7,7,7,7,7,7,7
734,8,8,8,8,8,0,8,0
34210,5,5,5,5,5,5,5,5
34159,5,5,5,5,5,5,5,5
54383,0,7,7,7,7,0,7,7
20133,1,1,1,1,1,1,1,2
47137,6,6,6,6,6,6,6,6
39842,5,5,5,5,5,5,5,5
43898,5,5,5,5,5,5,5,5
35162,5,5,5,5,5,5,5,5
14370,1,1,1,1,1,1,1,1
59585,8,8,8,8,8,8,8,8
20496,2,1,1,2,2,2,2,2
32422,5,5,5,5,5,5,5,5
33902,5,5,5,5,5,5,5,5
57273,8,8,8,8,8,8,8,8
20925,1,1,1,2,2,2,1,2
43296,5,5,5,5,5,5,5,5
6794,1,1,1,1,1,1,1,1
52408,7,7,7,7,7,7,7,7
6849,2,1,1,1,2,1,1,1
26964,1,1,1,1,1,1,1,3
2077,2,1,1,1,1,1,1,1
58417,8,8,8,8,8,8,8,8
19652,1,4,1,1,2,1,1,2
43524,5,5,5,5,5,5,5,5
48880,7,7,7,7,7,7,7,7
33685,7,0,7,7,7,0,0,5
34870,5,5,5,5,5,5,5,5
16694,1,1,1,1,1,1,1,1
17022,1,1,1,1,1,1,1,1
29631,4,4,4,4,4,4,4,4
48180,6,6,6,6,6,6,6,6
54844,1,1,1,1,1,1,1,7
60345,2,1,1,2,1,1,1,8
5504,1,1,1,1,1,1,1,1
29322,4,4,4,4,4,4,4,4
27886,3,3,5,3,3,3,3,3
34013,5,5,5,5,5,5,5,5
39865,5,5,5,5,5,5,5,5
11940,1,1,1,1,1,1,1,1
49337,7,7,7,7,7,7,7,7
41091,5,1,1,3,3,3,3,5
11709,1,1,1,1,1,1,1,1
26907,1,1,1,2,1,2,2,3
28875,4,4,4,4,4,4,4,4
15844,1,1,1,1,1,1,1,1
54640,7,7,5,7,7,7,7,7
58140,8,8,8,0,8,8,0,8
51818,7,7,7,7,7,7,7,7
59175,8,8,8,8,8,8,8,8
25328,1,1,1,1,1,1,1,2
10987,1,1,1,1,1,1,1,1
15798,1,1,1,1,1,1,1,1
60404,8,8,8,8,8,8,8,8
20800,1,2,1,2,2,2,2,2
15484,1,1,1,1,1,1,1,1
54394,7,7,7,7,7,7,7,7
54870,5,5,5,5,0,5,0,7
38479,5,5,5,5,5,5,5,5
11943,1,1,1,1,1,1,1,1
20244,1,1,1,1,2,1,1,2
56149,7,7,7,7,7,7,7,7
6143,1,1,1,1,1,1,1,1
35794,5,5,5,5,5,5,5,5
233,8,1,1,2,8,8,1,0
34029,5,5,5,3,5,5,5,5
43355,5,5,5,5,5,5,5,5
8350,1,1,1,1,1,1,1,1
17675,2,1,1,2,2,1,1,1
7465,1,1,1,1,1,1,1,1
56760,0,7,7,7,7,7,7,7
46891,1,1,1,1,6,6,1,6
18973,2,2,1,2,2,1,2,2
34206,5,7,7,5,7,5,5,5
40583,5,5,5,5,5,5,5,5
46643,6,6,6,6,6,6,6,6
533,0,0,8,0,0,0,0,0
33307,5,5,5,5,5,5,5,5
14383,1,1,1,1,1,1,1,1
36979,5,5,5,5,5,5,5,5
24650,2,1,1,2,2,2,2,2
8945,1,1,1,1,1,1,1,1
43252,5,5,5,5,5,5,5,5
55686,7,7,7,7,7,7,7,7
19012,2,2,1,1,1,1,1,2
20391,2,1,1,2,1,1,2,2
17000,1,1,1,1,1,1,1,1
4074,1,1,1,2,1,1,1,1
10343,1,1,1,1,1,1,1,1
5333,1,1,1,1,1,1,1,1
15137,1,1,1,1,1,1,1,1
58785,8,8,8,8,8,8,8,8
21191,3,1,1,1,1,1,1,2
5367,2,1,1,3,1,1,1,1
30323,4,4,4,4,4,4,4,4
42619,5,5,5,5,5,5,5,5
33762,5,5,5,5,5,5,5,5
20261,1,2,1,1,1,1,1,2
53767,1,7,8,0,7,7,7,7
49279,7,7,7,7,7,7,7,7
7537,2,2,1,2,2,1,1,1
16814,6,6,6,6,6,6,6,1
11902,2,1,1,2,1,1,1,1
922,0,0,8,0,1,0,0,0
37906,5,5,5,5,5,5,5,5
685,0,0,7,0,0,0,0,0
48717,6,7,7,7,7,7,7,7
3284,1,1,1,1,1,1,1,1
51448,7,7,7,7,7,7,7,7
55505,7,7,7,7,7,7,7,7
50531,7,7,7,7,7,7,7,7
54099,7,7,7,7,7,7,7,7
55641,1,2,1,2,1,2,1,7
43297,5,5,5,5,5,5,5,5
11185,1,1,1,1,1,1,1,1
34144,5,5,5,5,5,5,5,5
46321,6,1,1,1,6,1,6,6
8106,1,1,1,1,1,1,1,1
14783,1,1,1,1,1,1,1,1
46129,6,6,6,6,6,6,6,6
17857,1,1,1,2,1,1,1,1
37095,5,5,5,5,5,5,5,5
32866,6,7,7,6,6,6,6,5
51188,7,7,7,7,7,7,7,7
60848,8,8,8,8,8,8,8,8
40731,5,5,5,5,5,5,5,5
58332,8,8,8,8,8,8,8,8
53427,7,7,5,7,7,7,7,7
22504,3,1,1,1,1,1,1,2
49942,7,7,7,7,7,7,7,7
560,0,0,0,0,0,0,0,0
5689,2,3,1,1,1,1,1,1
19634,1,1,1,1,2,1,2,2
59531,8,8,8,8,8,8,8,8
19742,1,1,1,1,1,1,1,2
9797,1,1,1,1,1,1,1,1
60834,8,8,8,8,8,8,8,8
6906,1,1,1,1,2,2,2,1
43927,5,5,5,5,5,5,5,5
3742,1,1,1,1,1,1,1,1
39859,5,5,5,5,5,5,5,5
15487,1,1,1,1,1,1,1,1
24846,6,2,6,2,6,6,2,2
18974,2,1,1,2,2,2,1,2
21745,1,1,1,1,1,1,1,2
23888,1,1,1,1,1,1,1,2
51540,7,7,7,7,7,7,7,7
59961,8,8,8,8,8,8,8,8
25609,2,2,2,2,2,2,2,2
1044,0,0,7,0,0,0,0,0
48673,7,7,7,7,7,7,7,7
2452,2,1,1,2,2,1,2,1
56793,7,7,7,7,7,7,7,7
18025,2,1,1,1,1,1,1,1
12978,2,2,1,1,2,2,2,1
54082,7,7,7,7,7,7,7,7
10715,1,1,1,1,1,1,1,1
49497,7,7,7,7,7,7,7,7
38242,5,5,5,5,5,5,5,5
12824,1,1,1,1,1,1,1,1
30887,4,4,4,4,4,4,4,4
7887,2,1,1,1,2,1,1,1
49468,7,7,7,7,7,7,7,7
1396,7,0,7,0,7,0,0,0
31073,4,4,4,4,4,4,4,4
5955,1,1,1,1,2,1,2,1
38811,5,5,5,5,5,5,5,5
59650,8,8,8,8,8,8,8,8
14890,1,1,1,1,1,1,1,1
30096,4,4,4,4,4,4,4,4
31471,4,4,4,4,4,4,4,4
54412,7,7,7,7,7,7,7,7
27211,2,1,1,3,3,1,3,3
11309,1,1,1,1,1,1,1,1
27204,1,1,1,1,1,1,1,3
1648,7,0,7,0,0,0,0,0
54234,7,6,7,1,1,7,1,7
13918,1,1,1,1,1,1,1,1
35821,5,5,5,5,5,5,5,5
11768,1,1,1,1,1,3,1,1
16602,1,1,1,1,1,1,1,1
1344,6,7,0,0,0,0,0,0
11915,1,1,1,1,1,1,1,1
25075,2,2,1,2,2,2,2,2
40108,5,5,5,5,5,5,5,5
11769,1,1,1,1,1,1,1,1
50653,7,7,7,7,7,7,7,7
12441,1,1,1,1,1,1,1,1
17132,1,1,1,1,1,1,1,1
59984,8,8,8,8,8,8,8,8
55662,7,7,7,7,7,7,7,7
11050,2,1,1,1,1,1,1,1
45452,5,5,5,5,5,5,5,5
12144,1,1,1,1,1,1,1,1
6291,1,1,1,1,1,1,1,1
342,5,0,7,0,0,0,0,0
32888,5,5,7,6,5,5,6,5
42694,5,5,5,5,5,5,5,5
32841,5,5,5,5,5,5,5,5
15175,1,1,1,2,2,2,2,1
60420,6,6,6,6,6,6,6,8
15119,1,1,1,2,1,1,1,1
61251,8,8,8,8,8,8,8,8
51380,7,7,7,7,7,7,7,7
24973,1,2,1,1,2,2,2,2
45465,5,5,5,5,5,5,5,5
465,8,0,8,8,8,8,8,0
57300,8,8,8,8,8,8,8,8
45717,0,6,7,7,6,6,6,6
8232,1,1,4,1,1,1,1,1
3870,2,1,1,2,2,2,2,1
27966,2,1,1,2,1,2,2,3
27582,3,3,1,1,1,1,3,3
3772,1,1,1,1,1,1,1,1
14898,1,0,1,2,5,6,1,1
42180,5,5,5,5,5,6,6,5
43086,5,5,5,5,5,5,5,5
41008,5,5,5,5,5,5,5,5
2686,1,2,1,1,1,1,1,1
4857,1,1,1,2,1,2,2,1
24243,2,2,1,2,2,2,2,2
3621,2,1,1,1,1,1,1,1
29182,4,4,4,4,4,4,4,4
17273,1,1,1,1,1,1,1,1
19297,2,2,1,2,2,2,1,2
41374,5,5,5,5,5,6,5,5
55258,7,7,7,7,7,7,7,7
1900,8,8,8,8,8,8,8,0
22580,2,6,1,2,6,1,6,2
16918,1,1,1,1,1,1,1,1
31549,5,5,5,5,5,5,5,5
4703,1,1,1,1,1,1,1,1
14708,1,1,1,1,1,1,1,1
8561,1,1,1,1,1,1,1,1
4693,1,1,1,1,1,1,1,1
15572,1,1,1,1,1,1,1,1
